CatID,OrgID,Type
17,100022700,Breaches
18,100022800,Breaches
18,100022900,Breaches
24,100023000,Breaches
15,100023100,Breaches
18,100023200,Breaches
18,100023300,Breaches
17,100023400,Breaches
17,100023500,Breaches
46,100023600,Breaches
18,100023700,Breaches
18,100023800,Breaches
46,100023900,Breaches
18,100024000,Breaches
23,100024100,Breaches
23,100024200,Breaches
51,100024300,Breaches
35,100024400,Breaches
18,100024500,Breaches
18,100024600,Breaches
18,100024700,Breaches
18,100024800,Breaches
18,100024900,Breaches
23,100025000,Breaches
37,100025100,Breaches
18,100025200,Breaches
17,100025300,Breaches
17,100025400,Breaches
14,100025500,Breaches
18,100025600,Breaches
18,100025700,Breaches
18,100025800,Breaches
18,100025900,Breaches
18,100026000,Breaches
18,100026100,Breaches
18,100026200,Breaches
18,100026300,Breaches
18,100026400,Breaches
14,100026500,Breaches
18,100026600,Breaches
18,100026700,Breaches
18,100026800,Breaches
17,100026900,Breaches
41,100027000,Breaches
54,100027100,Breaches
18,100027200,Breaches
18,100027300,Breaches
18,100027400,Breaches
49,100027500,Breaches
51,100027600,Breaches
18,100027700,Breaches
52,100027800,Breaches
18,100027900,Breaches
17,100028000,Breaches
4,100028100,Breaches
46,100028200,Breaches
14,100028300,Breaches
18,100028400,Breaches
18,100028500,Breaches
17,100028600,Breaches
18,100028700,Breaches
18,100028800,Breaches
18,100028900,Breaches
18,100029000,Breaches
57,100029100,Breaches
57,100029200,Breaches
6,100029300,Breaches
6,100029400,Breaches
18,100029500,Breaches
56,100029600,Breaches
29,100029700,Breaches
47,100029800,Breaches
6,100029900,Breaches
45,100030000,Breaches
17,100030100,Breaches
18,100030200,Breaches
18,100030300,Breaches
40,100030400,Breaches
23,100030500,Breaches
51,100030600,Breaches
23,100030700,Breaches
35,100030800,Breaches
18,100030900,Breaches
18,100031000,Breaches
18,100031100,Breaches
18,100031200,Breaches
18,100031300,Breaches
45,100031400,Breaches
18,100031500,Breaches
51,100031600,Breaches
18,100031700,Breaches
17,100031800,Breaches
18,100031900,Breaches
18,100032000,Breaches
18,100032100,Breaches
18,100032200,Breaches
18,100032300,Breaches
17,100032400,Breaches
18,100032500,Breaches
18,100032600,Breaches
34,100032700,Breaches
5,100032800,Breaches
23,100032900,Breaches
18,100033000,Breaches
18,100033100,Breaches
18,100033200,Breaches
23,100033300,Breaches
18,100033400,Breaches
18,100033500,Breaches
18,100033600,Breaches
18,100033700,Breaches
18,100033800,Breaches
23,100033900,Breaches
18,100034000,Breaches
18,100034100,Breaches
18,100034200,Breaches
18,100034300,Breaches
18,100034400,Breaches
18,100034500,Breaches
46,100034600,Breaches
18,100034700,Breaches
18,100034800,Breaches
18,100034900,Breaches
18,100035000,Breaches
18,100035100,Breaches
18,100035200,Breaches
18,100035300,Breaches
18,100035400,Breaches
17,100035500,Breaches
18,100035600,Breaches
18,100035700,Breaches
18,100035800,Breaches
6,100035900,Breaches
6,100036000,Breaches
18,100036100,Breaches
35,100036200,Breaches
18,100036300,Breaches
18,100036400,Breaches
18,100036500,Breaches
18,100036600,Breaches
57,100036700,Breaches
18,100036800,Breaches
17,100036900,Breaches
34,100037000,Breaches
17,100037100,Breaches
17,100037200,Breaches
17,100037300,Breaches
17,100037400,Breaches
18,100037500,Breaches
18,100037600,Breaches
17,100037700,Breaches
17,100037800,Breaches
57,100037900,Breaches
18,100038000,Breaches
18,100038100,Breaches
18,100038200,Breaches
15,100038300,Breaches
53,100038400,Breaches
18,100038500,Breaches
35,100038600,Breaches
18,100038700,Breaches
18,100038800,Breaches
18,100038900,Breaches
17,100039000,Breaches
23,100039100,Breaches
17,100039200,Breaches
18,100039300,Breaches
37,100039400,Breaches
47,100039500,Breaches
48,100039600,Breaches
17,100039700,Breaches
48,100039800,Breaches
48,100039900,Breaches
18,100040000,Breaches
18,100040100,Breaches
18,100040200,Breaches
23,100040300,Breaches
17,100040400,Breaches
17,100040500,Breaches
17,100040600,Breaches
48,100040700,Breaches
18,100040800,Breaches
18,100040900,Breaches
18,100041000,Breaches
14,100041100,Breaches
23,100041200,Breaches
25,100041300,Breaches
15,100041400,Breaches
18,100041500,Breaches
18,100041600,Breaches
18,100041700,Breaches
18,100041800,Breaches
18,100041900,Breaches
18,100042000,Breaches
6,100042100,Breaches
17,100042200,Breaches
18,100042300,Breaches
6,100042400,Breaches
17,100042500,Breaches
15,100042600,Breaches
18,100042700,Breaches
45,100042800,Breaches
18,100042900,Breaches
18,100043000,Breaches
18,100043100,Breaches
18,100043200,Breaches
6,100043300,Breaches
6,100043400,Breaches
18,100043500,Breaches
18,100043600,Breaches
18,100043700,Breaches
18,100043800,Breaches
18,100043900,Breaches
18,100044000,Breaches
18,100044100,Breaches
18,100044200,Breaches
18,100044300,Breaches
18,100044400,Breaches
18,100044500,Breaches
18,100044600,Breaches
15,100044700,Breaches
18,100044800,Breaches
18,100044900,Breaches
18,100045000,Breaches
15,100045100,Breaches
18,100045200,Breaches
17,100045300,Breaches
17,100045400,Breaches
17,100045500,Breaches
23,100045600,Breaches
51,100045700,Breaches
29,100045800,Breaches
18,100045900,Breaches
18,100046000,Breaches
18,100046100,Breaches
41,100046200,Breaches
18,100046300,Breaches
18,100046400,Breaches
18,100046500,Breaches
17,100046600,Breaches
18,100046700,Breaches
18,100046800,Breaches
47,100046900,Breaches
18,100047000,Breaches
18,100047100,Breaches
18,100047200,Breaches
18,100047300,Breaches
15,100047400,Breaches
18,100047500,Breaches
17,100047600,Breaches
24,100047700,Breaches
24,100047800,Breaches
18,100047900,Breaches
18,100048000,Breaches
52,100048100,Breaches
18,100048200,Breaches
45,100048300,Breaches
18,100048400,Breaches
18,100048500,Breaches
18,100048600,Breaches
52,100048700,Breaches
22,100048800,Breaches
34,100048900,Breaches
17,100049000,Breaches
18,100049100,Breaches
18,100049200,Breaches
18,100049300,Breaches
18,100049400,Breaches
48,100049500,Breaches
15,100049600,Breaches
44,100049700,Breaches
40,100049800,Breaches
6,100049900,Breaches
17,100050000,Breaches
18,100050100,Breaches
6,100050200,Breaches
6,100050300,Breaches
18,100050400,Breaches
18,100050500,Breaches
18,100050600,Breaches
18,100050700,Breaches
18,100050800,Breaches
18,100050900,Breaches
18,100051000,Breaches
46,100051100,Breaches
18,100051200,Breaches
18,100051300,Breaches
45,100051400,Breaches
3,100051500,Breaches
51,100051600,Breaches
15,100051700,Breaches
18,100051800,Breaches
18,100051900,Breaches
18,100052000,Breaches
18,100052100,Breaches
18,100052200,Breaches
18,100052300,Breaches
57,100052400,Breaches
49,100052500,Breaches
35,100052600,Breaches
18,100052700,Breaches
18,100052800,Breaches
3,100052900,Breaches
15,100053000,Breaches
18,100053100,Breaches
18,100053200,Breaches
18,100053300,Breaches
47,100053400,Breaches
18,100053500,Breaches
15,100053600,Breaches
18,100053700,Breaches
18,100053800,Breaches
50,100053900,Breaches
57,100054000,Breaches
18,100054100,Breaches
46,100054200,Breaches
46,100054300,Breaches
46,100054400,Breaches
18,100054500,Breaches
18,100054600,Breaches
18,100054700,Breaches
18,100054800,Breaches
46,100054900,Breaches
17,100055000,Breaches
37,100055100,Breaches
18,100055200,Breaches
4,100055300,Breaches
17,100055400,Breaches
17,100055500,Breaches
14,100055600,Breaches
47,100055700,Breaches
40,100055800,Breaches
18,100055900,Breaches
18,100056000,Breaches
18,100056100,Breaches
18,100056200,Breaches
18,100056300,Breaches
18,100056400,Breaches
18,100056500,Breaches
18,100056600,Breaches
34,100056700,Breaches
18,100056800,Breaches
18,100056900,Breaches
18,100057000,Breaches
49,100057100,Breaches
51,100057200,Breaches
6,100057300,Breaches
6,100057400,Breaches
52,100057500,Breaches
45,100057600,Breaches
18,100057700,Breaches
18,100057800,Breaches
18,100057900,Breaches
47,100058000,Breaches
5,100058100,Breaches
18,100058200,Breaches
35,100058300,Breaches
48,100058400,Breaches
19,100058500,Breaches
53,100058600,Breaches
18,100058700,Breaches
18,100058800,Breaches
17,100058900,Breaches
18,100059000,Breaches
23,100059100,Breaches
18,100059200,Breaches
18,100059300,Breaches
18,100059400,Breaches
29,100059500,Breaches
18,100059600,Breaches
18,100059700,Breaches
18,100059800,Breaches
18,100059900,Breaches
18,100060000,Breaches
18,100060100,Breaches
18,100060200,Breaches
18,100060300,Breaches
18,100060400,Breaches
18,100060500,Breaches
18,100060600,Breaches
18,100060700,Breaches
45,100060800,Breaches
15,100060900,Breaches
18,100061000,Breaches
41,100061100,Breaches
17,100061200,Breaches
18,100061300,Breaches
23,100061400,Breaches
18,100061500,Breaches
23,100061600,Breaches
17,100061700,Breaches
18,100061800,Breaches
29,100061900,Breaches
51,100062000,Breaches
6,100062100,Breaches
6,100062200,Breaches
18,100062300,Breaches
18,100062400,Breaches
18,100062500,Breaches
18,100062600,Breaches
18,100062700,Breaches
18,100062800,Breaches
18,100062900,Breaches
53,100063000,Breaches
18,100063100,Breaches
18,100063200,Breaches
23,100063300,Breaches
23,100063400,Breaches
18,100063500,Breaches
18,100063600,Breaches
45,100063700,Breaches
46,100063800,Breaches
18,100063900,Breaches
18,100064000,Breaches
18,100064100,Breaches
18,100064200,Breaches
18,100064300,Breaches
18,100064400,Breaches
47,100064500,Breaches
18,100064600,Breaches
18,100064700,Breaches
18,100064800,Breaches
15,100064900,Breaches
18,100065000,Breaches
18,100065100,Breaches
18,100065200,Breaches
18,100065300,Breaches
18,100065400,Breaches
18,100065500,Breaches
18,100065600,Breaches
18,100065700,Breaches
18,100065800,Breaches
18,100065900,Breaches
46,100066000,Breaches
18,100066100,Breaches
18,100066200,Breaches
18,100066300,Breaches
18,100066400,Breaches
18,100066500,Breaches
18,100066600,Breaches
18,100066700,Breaches
18,100066800,Breaches
18,100066900,Breaches
18,100067000,Breaches
18,100067100,Breaches
46,100067200,Breaches
18,100067300,Breaches
18,100067400,Breaches
18,100067500,Breaches
18,100067600,Breaches
18,100067700,Breaches
18,100067800,Breaches
23,100067900,Breaches
51,100068000,Breaches
17,100068100,Breaches
18,100068200,Breaches
18,100068300,Breaches
37,100068400,Breaches
18,100068500,Breaches
54,100068600,Breaches
18,100068700,Breaches
18,100068800,Breaches
3,100068900,Breaches
18,100069000,Breaches
18,100069100,Breaches
18,100069200,Breaches
17,100069300,Breaches
18,100069400,Breaches
18,100069500,Breaches
18,100069600,Breaches
18,100069700,Breaches
18,100069800,Breaches
18,100069900,Breaches
18,100070000,Breaches
18,100070100,Breaches
8,100070200,Breaches
18,100070300,Breaches
46,100070400,Breaches
23,100070500,Breaches
23,100070600,Breaches
18,100070700,Breaches
14,100070800,Breaches
18,100070900,Breaches
18,100071000,Breaches
18,100071100,Breaches
46,100071200,Breaches
18,100071300,Breaches
18,100071400,Breaches
18,100071500,Breaches
18,100071600,Breaches
35,100071700,Breaches
23,100071800,Breaches
18,100071900,Breaches
46,100072000,Breaches
18,100072100,Breaches
18,100072200,Breaches
24,100072300,Breaches
24,100072400,Breaches
18,100072500,Breaches
23,100072600,Breaches
35,100072700,Breaches
18,100072800,Breaches
18,100072900,Breaches
18,100073000,Breaches
17,100073100,Breaches
18,100073200,Breaches
18,100073300,Breaches
18,100073400,Breaches
18,100073500,Breaches
18,100073600,Breaches
18,100073700,Breaches
18,100073800,Breaches
18,100073900,Breaches
18,100074000,Breaches
17,100074100,Breaches
1,100074200,Breaches
18,100074300,Breaches
45,100074400,Breaches
6,100074500,Breaches
45,100074600,Breaches
18,100074700,Breaches
18,100074800,Breaches
18,100074900,Breaches
46,100075000,Breaches
46,100075100,Breaches
46,100075200,Breaches
46,100075300,Breaches
46,100075400,Breaches
53,100075500,Breaches
18,100075600,Breaches
18,100075700,Breaches
18,100075800,Breaches
18,100075900,Breaches
18,100076000,Breaches
18,100076100,Breaches
18,100076200,Breaches
18,100076300,Breaches
18,100076400,Breaches
18,100076500,Breaches
17,100076600,Breaches
18,100076700,Breaches
18,100076800,Breaches
18,100076900,Breaches
18,100077000,Breaches
47,100077100,Breaches
18,100077200,Breaches
17,100077300,Breaches
18,100077400,Breaches
24,100077500,Breaches
23,100077600,Breaches
18,100077700,Breaches
18,100077800,Breaches
18,100077900,Breaches
17,100078000,Breaches
29,100078100,Breaches
18,100078200,Breaches
18,100078300,Breaches
18,100078400,Breaches
44,100078500,Breaches
46,100078600,Breaches
52,100078700,Breaches
18,100078800,Breaches
18,100078900,Breaches
18,100079000,Breaches
18,100079100,Breaches
45,100079200,Breaches
15,100079300,Breaches
18,100079400,Breaches
48,100079500,Breaches
3,100079600,Breaches
3,100079700,Breaches
3,100079800,Breaches
18,100079900,Breaches
18,100080000,Breaches
17,100080100,Breaches
46,100080200,Breaches
18,100080300,Breaches
57,100080400,Breaches
18,100080500,Breaches
17,100080600,Breaches
17,100080700,Breaches
18,100080800,Breaches
44,100080900,Breaches
18,100081000,Breaches
18,100081100,Breaches
18,100081200,Breaches
18,100081300,Breaches
18,100081400,Breaches
18,100081500,Breaches
18,100081600,Breaches
18,100081700,Breaches
18,100081800,Breaches
15,100081900,Breaches
15,100082000,Breaches
18,100082100,Breaches
52,100082200,Breaches
25,100082300,Breaches
18,100082400,Breaches
24,100082500,Breaches
6,100082600,Breaches
18,100082700,Breaches
18,100082800,Breaches
17,100082900,Breaches
18,100083000,Breaches
18,100083100,Breaches
18,100083200,Breaches
3,100083300,Breaches
18,100083400,Breaches
18,100083500,Breaches
57,100083600,Breaches
18,100083700,Breaches
18,100083800,Breaches
46,100083900,Breaches
17,100084000,Breaches
17,100084100,Breaches
18,100084200,Breaches
18,100084300,Breaches
18,100084400,Breaches
23,100084500,Breaches
18,100084600,Breaches
18,100084700,Breaches
43,100084800,Breaches
43,100084900,Breaches
18,100085000,Breaches
46,100085100,Breaches
17,100085200,Breaches
17,100085300,Breaches
18,100085400,Breaches
18,100085500,Breaches
18,100085600,Breaches
18,100085700,Breaches
41,100085800,Breaches
22,100085900,Breaches
18,100086000,Breaches
44,100086100,Breaches
18,100086200,Breaches
18,100086300,Breaches
35,100086400,Breaches
18,100086500,Breaches
18,100086600,Breaches
18,100086700,Breaches
18,100086800,Breaches
18,100086900,Breaches
18,100087000,Breaches
18,100087100,Breaches
18,100087200,Breaches
18,100087300,Breaches
18,100087400,Breaches
18,100087500,Breaches
18,100087600,Breaches
18,100087700,Breaches
18,100087800,Breaches
18,100087900,Breaches
18,100088000,Breaches
24,100088100,Breaches
18,100088200,Breaches
29,100088300,Breaches
18,100088400,Breaches
18,100088500,Breaches
18,100088600,Breaches
18,100088700,Breaches
18,100088800,Breaches
18,100088900,Breaches
18,100089000,Breaches
18,100089100,Breaches
18,100089200,Breaches
52,100089300,Breaches
18,100089400,Breaches
18,100089500,Breaches
18,100089600,Breaches
18,100089700,Breaches
15,100089800,Breaches
15,100089900,Breaches
6,100090000,Breaches
18,100090100,Breaches
51,100090200,Breaches
17,100090300,Breaches
18,100090400,Breaches
18,100090500,Breaches
18,100090600,Breaches
18,100090700,Breaches
45,100090800,Breaches
18,100090900,Breaches
48,100091000,Breaches
48,100091100,Breaches
18,100091200,Breaches
18,100091300,Breaches
18,100091400,Breaches
18,100091500,Breaches
18,100091600,Breaches
18,100091700,Breaches
18,100091800,Breaches
18,100091900,Breaches
18,100092000,Breaches
42,100092100,Breaches
18,100092200,Breaches
18,100092300,Breaches
37,100092400,Breaches
18,100092500,Breaches
29,100092600,Breaches
18,100092700,Breaches
17,100092800,Breaches
25,100092900,Breaches
23,100093000,Breaches
18,100093100,Breaches
51,100093200,Breaches
23,100093300,Breaches
51,100093400,Breaches
23,100093500,Breaches
18,100093600,Breaches
18,100093700,Breaches
18,100093800,Breaches
17,100093900,Breaches
18,100094000,Breaches
17,100094100,Breaches
18,100094200,Breaches
18,100094300,Breaches
57,100094400,Breaches
57,100094500,Breaches
17,100094600,Breaches
18,100094700,Breaches
18,100094800,Breaches
18,100094900,Breaches
18,100095000,Breaches
18,100095100,Breaches
18,100095200,Breaches
18,100095300,Breaches
18,100095400,Breaches
18,100095500,Breaches
18,100095600,Breaches
18,100095700,Breaches
18,100095800,Breaches
18,100095900,Breaches
18,100096000,Breaches
35,100096100,Breaches
6,100096200,Breaches
45,100096300,Breaches
18,100096400,Breaches
18,100096500,Breaches
17,100096600,Breaches
45,100096700,Breaches
18,100096800,Breaches
17,100096900,Breaches
17,100097000,Breaches
18,100097100,Breaches
18,100097200,Breaches
18,100097300,Breaches
18,100097400,Breaches
18,100097500,Breaches
18,100097600,Breaches
18,100097700,Breaches
18,100097800,Breaches
17,100097900,Breaches
18,100098000,Breaches
17,100098100,Breaches
17,100098200,Breaches
17,100098300,Breaches
17,100098400,Breaches
17,100098500,Breaches
47,100098600,Breaches
17,100098700,Breaches
17,100098800,Breaches
17,100098900,Breaches
18,100099000,Breaches
18,100099100,Breaches
18,100099200,Breaches
18,100099300,Breaches
18,100099400,Breaches
18,100099500,Breaches
18,100099600,Breaches
29,100099700,Breaches
40,100099800,Breaches
18,100099900,Breaches
18,100100000,Breaches
18,100100100,Breaches
18,100100200,Breaches
18,100100300,Breaches
29,100100400,Breaches
18,100100500,Breaches
29,100100600,Breaches
18,100100700,Breaches
18,100100800,Breaches
18,100100900,Breaches
18,100101000,Breaches
18,100101100,Breaches
29,100101200,Breaches
46,100101300,Breaches
18,100101400,Breaches
34,100101500,Breaches
46,100101600,Breaches
29,100101700,Breaches
15,100101800,Breaches
18,100101900,Breaches
18,100102000,Breaches
51,100102100,Breaches
18,100102200,Breaches
18,100102300,Breaches
18,100102400,Breaches
18,100102500,Breaches
18,100102600,Breaches
18,100102700,Breaches
46,100102800,Breaches
18,100102900,Breaches
18,100103000,Breaches
18,100103100,Breaches
18,100103200,Breaches
18,100103300,Breaches
18,100103400,Breaches
29,100103500,Breaches
53,100103600,Breaches
17,100103700,Breaches
18,100103800,Breaches
29,100103900,Breaches
18,100104000,Breaches
18,100104100,Breaches
18,100104200,Breaches
18,100104300,Breaches
18,100104400,Breaches
18,100104500,Breaches
18,100104600,Breaches
18,100104700,Breaches
18,100104800,Breaches
18,100104900,Breaches
18,100105000,Breaches
18,100105100,Breaches
18,100105200,Breaches
18,100105300,Breaches
18,100105400,Breaches
18,100105500,Breaches
18,100105600,Breaches
18,100105700,Breaches
29,100105800,Breaches
18,100105900,Breaches
18,100106000,Breaches
18,100106100,Breaches
44,100106200,Breaches
18,100106300,Breaches
18,100106400,Breaches
18,100106500,Breaches
18,100106600,Breaches
18,100106700,Breaches
17,100106800,Breaches
23,100106900,Breaches
35,100107000,Breaches
18,100107100,Breaches
17,100107200,Breaches
45,100107300,Breaches
18,100107400,Breaches
18,100107500,Breaches
18,100107600,Breaches
18,100107700,Breaches
35,100107800,Breaches
18,100107900,Breaches
24,100108000,Breaches
18,100108100,Breaches
18,100108200,Breaches
51,100108300,Breaches
4,100108400,Breaches
18,100108500,Breaches
18,100108600,Breaches
18,100108700,Breaches
18,100108800,Breaches
17,100108900,Breaches
57,100109000,Breaches
18,100109100,Breaches
18,100109200,Breaches
3,100109300,Breaches
3,100109400,Breaches
3,100109500,Breaches
17,100109600,Breaches
3,100109700,Breaches
3,100109800,Breaches
18,100109900,Breaches
22,100110000,Breaches
18,100110100,Breaches
22,100110200,Breaches
17,100110300,Breaches
23,100110400,Breaches
57,100110500,Breaches
17,100110600,Breaches
17,100110700,Breaches
17,100110800,Breaches
15,100110900,Breaches
29,100111000,Breaches
18,100111100,Breaches
18,100111200,Breaches
52,100111300,Breaches
18,100111400,Breaches
18,100111500,Breaches
18,100111600,Breaches
18,100111700,Breaches
15,100111800,Breaches
18,100111900,Breaches
18,100112000,Breaches
18,100112100,Breaches
3,100112200,Breaches
23,100112300,Breaches
18,100112400,Breaches
15,100112500,Breaches
18,100112600,Breaches
18,100112700,Breaches
18,100112800,Breaches
18,100112900,Breaches
18,100113000,Breaches
18,100113100,Breaches
41,100113200,Breaches
15,100113300,Breaches
18,100113400,Breaches
18,100113500,Breaches
18,100113600,Breaches
18,100113700,Breaches
17,100113800,Breaches
17,100113900,Breaches
52,100114000,Breaches
18,100114100,Breaches
46,100114200,Breaches
23,100114300,Breaches
52,100114400,Breaches
23,100114500,Breaches
18,100114600,Breaches
28,200003106,Breaches
28,200003107,Breaches
15,200003097,Breaches
17,200003099,Breaches
17,200003102,Breaches
18,200003100,Breaches
18,200003101,Breaches
29,200003104,Breaches
28,200003108,Breaches
29,200003109,Breaches
28,200003088,Breaches
28,200003110,Breaches
17,200003098,Breaches
29,200003089,Breaches
28,200003090,Breaches
28,200003111,Breaches
28,200003112,Breaches
17,200003085,Breaches
17,200003087,Breaches
23,200003078,Breaches
28,200003091,Breaches
28,200003092,Breaches
28,200003093,Breaches
28,200003094,Breaches
28,200003095,Breaches
28,200003096,Breaches
29,200003042,Breaches
17,200003086,Breaches
17,200003076,Breaches
23,200003077,Breaches
28,200003043,Breaches
17,200003105,Breaches
46,200003044,Breaches
28,200003045,Breaches
17,200003079,Breaches
17,200003080,Breaches
28,200003046,Breaches
35,200003103,Breaches
17,200003081,Breaches
17,200003082,Breaches
17,200003083,Breaches
23,200003084,Breaches
28,200003047,Breaches
28,200003048,Breaches
28,200003050,Breaches
23,200003049,Breaches
28,200003051,Breaches
28,200003052,Breaches
28,200003053,Breaches
46,200003054,Breaches
17,200003038,Breaches
17,200003039,Breaches
28,200003055,Breaches
28,200003056,Breaches
28,200003057,Breaches
28,200003059,Breaches
15,200002990,Breaches
28,200003060,Breaches
18,200002987,Breaches
28,200002997,Breaches
28,200003061,Breaches
37,200003062,Breaches
17,200002983,Breaches
46,200003066,Breaches
28,200002998,Breaches
28,200003063,Breaches
28,200003064,Breaches
28,200003065,Breaches
28,200003067,Breaches
28,200003068,Breaches
28,200003069,Breaches
28,200003071,Breaches
28,200002999,Breaches
49,200003034,Breaches
28,200003000,Breaches
28,200003001,Breaches
28,200003002,Breaches
15,200003032,Breaches
6,200002982,Breaches
17,200002981,Breaches
17,200003033,Breaches
17,200002984,Breaches
49,200002980,Breaches
29,200003003,Breaches
28,200003005,Breaches
28,200003006,Breaches
17,200002979,Breaches
23,200003004,Breaches
28,200003007,Breaches
28,200003009,Breaches
29,200003008,Breaches
28,200003012,Breaches
28,200003013,Breaches
17,200003011,Breaches
18,200003035,Breaches
23,200003010,Breaches
15,200003037,Breaches
17,200003036,Breaches
23,200003014,Breaches
28,200003072,Breaches
35,200003040,Breaches
28,200003074,Breaches
28,200003015,Breaches
28,200003017,Breaches
28,200003018,Breaches
17,200002966,Breaches
17,200002967,Breaches
17,200002968,Breaches
17,200002969,Breaches
23,200003016,Breaches
28,200003019,Breaches
17,200002965,Breaches
23,200003020,Breaches
28,200002970,Breaches
28,200002971,Breaches
28,200003021,Breaches
17,200002964,Breaches
28,200002972,Breaches
28,200003022,Breaches
28,200003023,Breaches
28,200003024,Breaches
17,200002963,Breaches
18,200002986,Breaches
18,200003041,Breaches
28,200002974,Breaches
29,200002973,Breaches
28,200002975,Breaches
28,200002976,Breaches
28,200002978,Breaches
23,200002977,Breaches
28,200003025,Breaches
28,200003026,Breaches
28,200003027,Breaches
28,200003028,Breaches
28,200003029,Breaches
28,200003030,Breaches
17,200002937,Breaches
28,200002938,Breaches
28,200002940,Breaches
18,200002936,Breaches
23,200002939,Breaches
28,200002941,Breaches
28,200002942,Breaches
28,200002943,Breaches
28,200002944,Breaches
28,200002945,Breaches
28,200002946,Breaches
28,200002947,Breaches
28,200002948,Breaches
23,200002935,Breaches
28,200002949,Breaches
28,200002950,Breaches
15,200002934,Breaches
17,200002887,Breaches
18,200002879,Breaches
28,200003031,Breaches
28,200002951,Breaches
28,200002953,Breaches
18,200002952,Breaches
28,200002954,Breaches
18,200002876,Breaches
23,200002955,Breaches
23,200002956,Breaches
28,200002957,Breaches
28,200002958,Breaches
28,200002959,Breaches
6,200002875,Breaches
51,200002871,Breaches
28,200002960,Breaches
29,200002872,Breaches
28,200002873,Breaches
28,200002961,Breaches
29,200002931,Breaches
49,200002878,Breaches
15,200002877,Breaches
6,200002880,Breaches
6,200002881,Breaches
17,200002870,Breaches
28,200002932,Breaches
28,200002933,Breaches
28,200002962,Breaches
15,200002885,Breaches
17,200002884,Breaches
17,200002886,Breaches
18,200002883,Breaches
57,200002882,Breaches
15,200002891,Breaches
6,200002888,Breaches
6,200002889,Breaches
6,200002890,Breaches
6,200002895,Breaches
17,200002894,Breaches
18,200002892,Breaches
18,200002893,Breaches
15,200002898,Breaches
15,200002901,Breaches
15,200002902,Breaches
17,200002899,Breaches
17,200002900,Breaches
17,200002903,Breaches
18,200002897,Breaches
29,200002904,Breaches
52,200002907,Breaches
15,200002909,Breaches
6,200002910,Breaches
17,200002905,Breaches
17,200002906,Breaches
17,200002908,Breaches
44,200002911,Breaches
18,200002844,Breaches
18,200002849,Breaches
18,200002851,Breaches
15,200002912,Breaches
15,200002918,Breaches
50,200002915,Breaches
6,200002896,Breaches
6,200002913,Breaches
35,200002917,Breaches
17,200002914,Breaches
17,200002916,Breaches
52,200002832,Breaches
15,200002920,Breaches
15,200002921,Breaches
6,200002922,Breaches
17,200002919,Breaches
18,200002923,Breaches
17,200002924,Breaches
18,200002829,Breaches
28,200002820,Breaches
28,200002862,Breaches
28,200002863,Breaches
15,200002991,Breaches
22,200002994,Breaches
28,200002821,Breaches
28,200002864,Breaches
28,200002865,Breaches
17,200002828,Breaches
17,200002830,Breaches
17,200002992,Breaches
17,200002995,Breaches
17,200002996,Breaches
29,200002827,Breaches
46,200002818,Breaches
46,200002866,Breaches
28,200002822,Breaches
17,200002988,Breaches
17,200002993,Breaches
23,200002806,Breaches
28,200002867,Breaches
18,200002816,Breaches
28,200002823,Breaches
28,200002824,Breaches
15,200002855,Breaches
6,200002817,Breaches
17,200002856,Breaches
18,200002858,Breaches
18,200002989,Breaches
28,200002796,Breaches
28,200002868,Breaches
54,200002854,Breaches
15,200002807,Breaches
15,200002819,Breaches
18,200002857,Breaches
18,200002859,Breaches
18,200002925,Breaches
28,200002798,Breaches
28,200002825,Breaches
52,200002793,Breaches
15,200002850,Breaches
15,200002926,Breaches
15,200002929,Breaches
35,200002928,Breaches
18,200002846,Breaches
29,200002927,Breaches
28,200002799,Breaches
52,200002794,Breaches
15,200002808,Breaches
15,200002809,Breaches
15,200002930,Breaches
6,200002847,Breaches
17,200002795,Breaches
23,200002833,Breaches
28,200002800,Breaches
28,200002869,Breaches
17,200002811,Breaches
29,200002831,Breaches
49,200002845,Breaches
52,200002852,Breaches
57,200002848,Breaches
28,200002787,Breaches
15,200002785,Breaches
5,200002810,Breaches
28,200002801,Breaches
28,200002803,Breaches
52,200002812,Breaches
6,200002841,Breaches
6,200002843,Breaches
18,200002842,Breaches
18,200002853,Breaches
23,200002802,Breaches
15,200002784,Breaches
17,200002838,Breaches
15,200002839,Breaches
17,200002792,Breaches
17,200002826,Breaches
17,200002874,Breaches
18,200002840,Breaches
28,200002804,Breaches
15,200002837,Breaches
28,200002788,Breaches
17,200002834,Breaches
17,200002835,Breaches
18,200002776,Breaches
29,200002805,Breaches
28,200002789,Breaches
15,200002813,Breaches
15,200002860,Breaches
17,200002777,Breaches
17,200002778,Breaches
17,200002779,Breaches
17,200002836,Breaches
29,200002790,Breaches
18,200002786,Breaches
28,200002791,Breaches
17,200002861,Breaches
15,200002815,Breaches
22,200002814,Breaches
28,200002766,Breaches
15,200002782,Breaches
17,200002780,Breaches
23,200002783,Breaches
28,200002767,Breaches
17,200002775,Breaches
28,200002768,Breaches
46,200002769,Breaches
28,200002770,Breaches
28,200002771,Breaches
17,200002781,Breaches
28,200002772,Breaches
28,200002760,Breaches
28,200002773,Breaches
28,200002774,Breaches
28,200002761,Breaches
23,200002762,Breaches
17,200002759,Breaches
29,200002748,Breaches
28,200002763,Breaches
28,200002764,Breaches
28,200002765,Breaches
28,200002749,Breaches
17,200002724,Breaches
